142,2.16E+08,30,(20, 5, 20)
153,2.16E+08,30,(20, 5, 20)
177,2.16E+08,30,(20, 5, 20)
144,2.16E+08,30,(20, 5, 20)
5327,2.16E+08,30,(20, 5, 20)
191,2.16E+08,30,(20, 5, 20)
152,2.16E+08,30,(20, 5, 20)
368,2.16E+08,30,(20, 5, 20)
6108,216000,30,(2, 2, 2)
5248,216000,30,(2, 2, 2)
5197,1728000,30,(4, 4, 4)
205,2.16E+08,30,(20, 5, 20)
5327,2.16E+08,30,(20, 5, 20)
207,2.16E+08,30,(20, 5, 20)
112,2.16E+08,30,(20, 5, 20)
100,2.16E+08,30,(20, 5, 20)
108,2.16E+08,30,(20, 5, 20)
32,27000,30,(1, 1, 1)
32,27000,30,(1, 1, 1)
34,27000,30,(1, 1, 1)
35,27000,30,(1, 1, 1)
30949,27000,30,(1, 1, 1)
93,216000,30,(2, 2, 2)
69295,216000,30,(2, 2, 2)
7962,216000,30,(2, 2, 2)
97,216000,30,(2, 2, 2)
174,216000,30,(2, 2, 2)
135,216000,30,(2, 2, 2)
134,729000,30,(3, 3, 3)
145,3375000,30,(5, 5, 5)
149,3375000,30,(5, 5, 5)
131,3375000,30,(5, 5, 5)
135,3375000,30,(5, 5, 5)
141,2.7E+07,30,(10, 5, 10)
226,216000,30,(2, 2, 2)
1729,1728000,30,(4, 4, 4)
0,27000,30,(1, 1, 1)
0,27000,30,(1, 1, 1)
0,27000,30,(1, 1, 1)
0,27000,30,(1, 1, 1)
0,27000,30,(1, 1, 1)
0,27000,30,(1, 1, 1)
0,27000,30,(1, 1, 1)
32658,27000,30,(1, 1, 1)
7,27000,30,(1, 1, 1)
6,27000,30,(1, 1, 1)
10,27000,30,(1, 1, 1)
10,27000,30,(1, 1, 1)
7,27000,30,(1, 1, 1)
5,27000,30,(1, 1, 1)
7,27000,30,(1, 1, 1)
29,27000,30,(1, 1, 1)
27,27000,30,(1, 1, 1)
6,27000,30,(1, 1, 1)
5,27000,30,(1, 1, 1)
6,27000,30,(1, 1, 1)
5,216000,30,(2, 2, 2)
5,216000,30,(2, 2, 2)
6,216000,30,(2, 2, 2)
5,216000,30,(2, 2, 2)
5,216000,30,(2, 2, 2)
3,216000,30,(2, 2, 2)
3,3375000,30,(5, 5, 5)
3,1.3824E+07,30,(8, 5, 8)
3,1.3824E+07,30,(8, 5, 8)
3,1.3824E+07,30,(8, 5, 8)
3,1728000,15,(8, 5, 8)
3,3.793306E+07,28,(12, 6, 12)
3,2.388787E+07,24,(12, 6, 12)
3,2.388787E+07,24,(12, 6, 12)
3,2.388787E+07,24,(12, 6, 12)
3,2.388787E+07,24,(12, 6, 12)
4,2.388787E+07,24,(12, 6, 12)
3,3.037133E+07,26,(12, 6, 12)
3,2.388787E+07,24,(12, 6, 12)
3,2.388787E+07,24,(12, 6, 12)
4,2.388787E+07,24,(12, 6, 12)
3,4.6656E+07,30,(12, 6, 12)
3,4.6656E+07,30,(12, 6, 12)
3,4.6656E+07,30,(12, 6, 12)
4,4.6656E+07,30,(12, 6, 12)
3,4.6656E+07,30,(12, 6, 12)
3,4.6656E+07,30,(12, 6, 12)
3,4.6656E+07,30,(12, 6, 12)
6,4.6656E+07,30,(12, 6, 12)
28,4.6656E+07,30,(12, 6, 12)
5,4.6656E+07,30,(12, 6, 12)
5,4.6656E+07,30,(12, 6, 12)
6,4.6656E+07,30,(12, 6, 12)
6,4.6656E+07,30,(12, 6, 12)
5,4.6656E+07,30,(12, 6, 12)
5,4.6656E+07,30,(12, 6, 12)
5,4.6656E+07,30,(12, 6, 12)
5,4.6656E+07,30,(12, 6, 12)
5,4.6656E+07,30,(12, 6, 12)
5,4.6656E+07,30,(12, 6, 12)
5,4.6656E+07,30,(12, 6, 12)
5,4.6656E+07,30,(12, 6, 12)
6,9.1125E+07,30,(15, 6, 15)
7,9.1125E+07,30,(15, 6, 15)
12,9.1125E+07,30,(15, 6, 15)
5,9.1125E+07,30,(15, 6, 15)
5,9.1125E+07,30,(15, 6, 15)
7,9.1125E+07,30,(15, 6, 15)
7,9.1125E+07,30,(15, 6, 15)
7,9.1125E+07,30,(15, 6, 15)
8,4.21875E+08,50,(15, 6, 15)
7,2.7E+07,20,(15, 6, 15)
7,2.7E+07,20,(15, 6, 15)
11,2.7E+07,20,(15, 6, 15)
11,2.7E+07,20,(15, 6, 15)
4,2.7E+07,20,(15, 6, 15)
8,2.7E+07,20,(15, 6, 15)
8,9.1125E+07,30,(15, 6, 15)
8,9.1125E+07,30,(15, 6, 15)
